#x	Free Energy	Probability
0.533800	-2.920200	59.955992	0.000000
0.596600	-2.920200	57.151300	0.000000
0.659400	-2.920200	53.564857	0.000001
0.722200	-2.920200	49.871567	0.000005
0.785000	-2.920200	47.553010	0.000012
0.847800	-2.920200	44.626010	0.000039
0.910600	-2.920200	41.798124	0.000122
0.973400	-2.920200	39.979189	0.000253
1.036200	-2.920200	37.728294	0.000624
1.099000	-2.920200	37.196009	0.000773
1.161800	-2.920200	35.318960	0.001640
1.224600	-2.920200	35.328063	0.001634
1.287400	-2.920200	34.857727	0.001973
1.350200	-2.920200	34.872366	0.001961
1.413000	-2.920200	35.199359	0.001720
1.475800	-2.920200	35.786299	0.001360
1.538600	-2.920200	36.397186	0.001064
1.601400	-2.920200	36.765237	0.000918
1.664200	-2.920200	38.357683	0.000485
1.727000	-2.920200	39.587198	0.000296
1.789800	-2.920200	39.387653	0.000321
1.852600	-2.920200	40.699564	0.000190
1.915400	-2.920200	41.161530	0.000158
1.978200	-2.920200	40.309395	0.000222
2.041000	-2.920200	40.053426	0.000246
2.103800	-2.920200	39.716455	0.000281
2.166600	-2.920200	39.401526	0.000319
2.229400	-2.920200	38.676074	0.000427
2.292200	-2.920200	37.402090	0.000711
2.355000	-2.920200	36.181985	0.001160
2.417800	-2.920200	34.769698	0.002044
2.480600	-2.920200	33.036678	0.004094
2.543400	-2.920200	31.178932	0.008622
2.606200	-2.920200	29.642274	0.015965
2.669000	-2.920200	27.688256	0.034944
2.731800	-2.920200	25.131801	0.097384
2.794600	-2.920200	22.846879	0.243399
2.857400	-2.920200	20.680539	0.580103
2.920200	-2.920200	19.432835	0.956633
2.983000	-2.920200	17.060245	2.476520
3.045800	-2.920200	15.103886	5.425850
3.108600	-2.920200	13.108631	12.074405
-3.108600	-2.857400	11.835740	20.113672
-3.045800	-2.857400	10.097772	40.373139
-2.983000	-2.857400	8.449638	78.172263
-2.920200	-2.857400	7.982788	94.262033
-2.857400	-2.857400	6.152896	196.310323
-2.794600	-2.857400	5.701176	235.284403
-2.731800	-2.857400	4.966825	315.829360
-2.669000	-2.857400	4.720923	348.551548
-2.606200	-2.857400	4.655009	357.884852
-2.543400	-2.857400	5.435811	261.695497
-2.480600	-2.857400	4.931237	320.367769
-2.417800	-2.857400	6.247980	188.967815
-2.355000	-2.857400	6.742265	154.998308
-2.292200	-2.857400	7.631147	108.533011
-2.229400	-2.857400	7.631104	108.534884
-2.166600	-2.857400	8.043376	91.999990
-2.103800	-2.857400	9.065634	61.066110
-2.041000	-2.857400	9.823245	45.070355
-1.978200	-2.857400	9.848271	44.620432
